篇名代码,作文文件名,纯文本字数,国籍,作文分数,词汇丰富度与词汇扩展,基础词汇与叙事推进,人称指涉与信息密度,句法延展与分句复杂度,动作过程与动词链,语言来源
J1,J1_85_02,293,印度尼西亚,85,0.5349137208329476,0.597490408863183,1.3999189050906042,-2.104795659474616,-0.46295929719355594,学习者
J1,J1_85_03,346,葡萄牙,85,0.7174028478485769,1.1435965263785244,2.0935342996127955,0.07647441439185462,1.9327592081233549,学习者
J1,J1_85_04,513,马来西亚,85,-0.3992847170897591,-0.18327007727856112,1.2189959669019534,0.7162432617665896,0.7036763814136362,学习者
J1,J1_85_05,390,韩国,85,1.1727585521090558,-0.10838918213039599,0.6664482780479482,0.36078170149174543,0.38608436523308576,学习者
J1,J1_85_06,431,葡萄牙,85,0.7090479995514991,-0.6165705553016865,0.4121189194621784,-0.1432515544744193,-0.340601560248623,学习者
J1,J1_85_07,437,马来西亚,85,0.21087875435238937,0.8140205848509157,1.533014533463892,-0.8842260870837858,1.2556125643701723,学习者
J1,J1_85_08,358,法国,85,0.5444459092299017,0.11456922916875402,2.2732955733668083,0.6838757129098177,-0.3307876975900365,学习者
J1,J1_85_09,489,新加坡,85,0.9594026278899239,-0.2864547476181789,0.34456729053370705,-0.37849530678038656,0.8423806738932679,学习者
J1,J1_85_10,540,菲律宾,85,0.1186694226082753,1.085436279657484,0.6689731897527159,1.4852117251604464,0.7630015510451448,学习者
J1,J1_85_11,431,菲律宾,85,-0.041659752923434455,-1.1064217153220364,0.8784546735077959,0.84819968781044,-0.006554120766097133,学习者
J1,J1_85_12,497,菲律宾,85,0.1234787165235818,0.8620418554957424,0.8911429368514996,1.3498114696360257,1.575503841872599,学习者
J1,J1_85_13,447,葡萄牙,85,-0.29621731784391053,-0.022088696289743182,1.8072947580528698,0.9863616842480397,-0.8831897058540683,学习者
J1,J1_85_14,495,美国,85,-0.7306325850772013,0.8711389800732242,1.3514595540358803,-0.6047742814417029,0.8867607275528706,学习者
J1,J1_85_15,460,菲律宾,85,0.9889406146836339,-0.40995418828400915,0.4075839496794999,0.749913536173608,-0.269762633542366,学习者
J1,J1_85_16,302,葡萄牙,85,0.8331318949592508,0.7970206603380418,0.9519891565558755,-0.6047861583787294,-0.7011168794483007,学习者
J1,J1_85_17,324,泰国,85,0.15349738284128633,1.443110275270755,1.7919922121588623,-0.7252679132082472,0.09465742618210697,学习者
J1,J1_85_18,400,缅甸,85,-0.7441029993728546,0.8013961869673002,0.591285501036608,-1.0559480515112332,1.3552590261865005,学习者
J1,J1_90_01,411,马来西亚,90,-0.3586686682780738,-0.970273637278076,0.06978083717650932,-1.378687597655045,-0.6957815556947607,学习者
J1,J1_90_02,487,新加坡,90,2.2445033029332815,-0.9268810127505508,0.4164194132324891,2.265346880312832,-0.497239142774345,学习者
J1,J1_90_03,584,新加坡,90,-0.04366218413787309,-0.7393097488268295,0.5174427573819808,2.537113767221807,0.7184356579254917,学习者
J1,J1_90_04,442,日本,90,0.272098180094188,0.759035434511873,0.9247913258820656,-0.9368820001878305,1.038050989113496,学习者
J1,J1_90_05,531,新加坡,90,1.0907350390797534,-0.026449088137333814,0.4559359194676647,3.0648995923498297,-0.053236586573335166,学习者
J1,J1_90_06,416,菲律宾,90,0.21618130648527922,-0.18984193590369386,0.9355167376148051,0.26243580928166527,0.3020209997024748,学习者
J1,J1_90_07,362,韩国,90,0.2806183119260986,-0.10342923420729512,0.5135472672112132,1.0152590854033057,0.13362643285740983,学习者
J1,J1_90_08,497,菲律宾,90,0.17419693357215785,-0.0003951104606179357,0.9778050383959705,0.5183200348901691,-0.1396784779711277,学习者
J1,J1_90_09,414,英国,90,1.3470562800906618,0.9892884696409611,1.0121992205366543,0.8532324586521881,0.9392972820804102,学习者
J1,J1_90_10,478,葡萄牙,90,0.7961326932447709,0.8182792995298352,1.3221247317479314,0.9662654834180662,-0.4247144671772211,学习者
J1,J1_90_11,391,葡萄牙,90,1.5669432129006775,-0.5835667204624133,0.7948227430056414,0.8483587262637733,0.5842510315795725,学习者
J1,J1_90_12,443,泰国,90,1.2399284391767056,0.1338630601334703,1.3287576984638316,1.0871865610286116,0.021257693846141814,学习者
J1,J1_95_01,389,新加坡,95,1.4917888276181266,-0.18154116149210348,0.3199253772639829,2.035156392528563,-0.15367280625407653,学习者
J1,J1_95_02,413,越南,95,-0.8827156482293267,0.43797260667358934,0.9687746989483448,-0.10290762472185333,-0.41084589926067705,学习者
J1,J1_95_03,546,菲律宾,95,0.44417092782698814,0.5858557366729045,0.16564070411836135,1.8277255481524148,1.0582456753982477,学习者
J1,J1_95_04,398,缅甸,95,-0.3538813857252667,0.5006025036515164,2.0128629385415038,0.00821766141526375,-0.7257284642898525,学习者
J2,J2_55_01,206,印度尼西亚,55,1.6383039258068794,1.2797965352063168,0.3143477506813678,-1.248543871633786,-1.9882219919975532,学习者
J2,J2_60_01,252,日本,60,0.2883230526176747,1.4592262460266032,0.008562403213619387,0.1951404555016025,1.0765257315124048,学习者
J2,J2_60_02,257,日本,60,1.2347096640504487,1.9606254855347898,1.4891851943320478,-0.9418053553717862,-0.22876469138076658,学习者
J2,J2_60_03,234,日本,60,0.9965907023239913,1.4349754530712286,-0.6457725558681389,-0.42192912591468407,-0.1451286956367613,学习者
J2,J2_60_04,219,日本,60,-0.02366356536506778,1.9907532999517694,-0.46606820740828814,-0.8227753093453892,0.8665276548003573,学习者
J2,J2_65_01,249,日本,65,-0.6540505496196504,1.7617781882107022,0.6261366984194655,-0.59870673222979,-0.1089335323012848,学习者
J2,J2_65_02,349,日本,65,0.9005355957522548,0.8969021696609673,0.9506399800722671,0.6139024738426034,-0.8193255440707973,学习者
J2,J2_65_03,560,日本,65,-1.1227319472745834,1.260637579648371,1.3504124259375112,0.2581163430728061,0.7537001197251402,学习者
J2,J2_65_04,440,日本,65,-0.9243402663399981,1.4632021772785693,0.9688785838098871,-0.10300402686633522,-0.39302588819476914,学习者
J2,J2_65_05,206,日本,65,1.4701162646494328,1.0271196105114877,-0.05684231477843938,0.20955109765880148,-2.0484583842424775,学习者
